Instances,Source,feature_D,feature_C,feature_fsr,feature_po_n,feature_upo_n,feature_cpo_upo_n,feature_GD_cpo_upo,feature_cover_cpo_upo,feature_uhv,feature_hv,feature_hv_uhv_n,feature_corr_obj,feature_corr_cobj_min,feature_corr_cobj_max,feature_corr_cf,feature_piz_ob_min,feature_piz_ob_max,feature_piz_f,feature_ps_dist_max,feature_ps_dist_mean,feature_ps_dist_iqr_mean,feature_pf_dist_max,feature_pf_dist_mean,feature_pf_dist_iqr_mean,feature_dist_c_corr,feature_mean_f,feature_std_f,feature_max_f,feature_skew_f,feature_kurt_f,feature_kurt_avg,feature_kurt_min,feature_kurt_max,feature_kurt_rnge,feature_skew_avg,feature_skew_min,feature_skew_max,feature_skew_rnge,feature_min_cv,feature_skew_cv,feature_kurt_cv,feature_f_mdl_r2,feature_f_range_coeff,feature_pop_cv_mdl_r2,feature_pop_cv_range_coeff,feature_sup_avg_rws,feature_inf_avg_rws,feature_inc_avg_rws,feature_lnd_avg_rws,feature_dist_x_avg_rws,feature_dist_f_avg_rws,feature_dist_c_avg_rws,feature_dist_f_c_avg_rws,feature_dist_f_dist_x_avg_rws,feature_dist_c_dist_x_avg_rws,feature_dist_f_c_dist_x_avg_rws,feature_nhv_avg_rws,feature_nuhv_avg_rws,feature_nfronts_avg_rws,feature_ncv_avg_rws,feature_nncv_avg_rws,feature_bncv_avg_rws,feature_bhv_avg_rws,feature_sup_r1_rws,feature_inf_r1_rws,feature_inc_r1_rws,feature_lnd_r1_rws,feature_dist_x_r1_rws,feature_dist_f_r1_rws,feature_dist_c_r1_rws,feature_dist_f_c_r1_rws,feature_dist_f_dist_x_r1_rws,feature_dist_c_dist_x_r1_rws,feature_dist_f_c_dist_x_r1_rws,feature_nhv_r1_rws,feature_nuhv_r1_rws,feature_nfronts_r1_rws,feature_ncv_r1_rws,feature_nncv_r1_rws,feature_bncv_r1_rws,feature_bhv_r1_rws,feature_rfbx_rws
DASCMOP3_2,DASCMOP3,10,11,0.00861678,0.000340136,0.001047086,0.352691753,0.370673182,0,0.54946353,0.175042058,0.318618221,0.398519086,0.007834295,0.039070579,-0.150379236,0.295733293,0.304356743,0.196543617,0.818426569,0.443621608,0.540017873,0.559478083,0.253861345,0.391571052,0.148463038,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.548994688,37.71297939,0.429016551,521.8604361,0.069252681,0.519852584,0.437829132,0.562016807,0.000154062,0.050829832,0.219025867,0.212060437,0.307771455,0.408412991,0.969509039,1.410065012,1.869912403,0.004918095,0.351069622,20.96617647,0.543597664,0.524701346,0.162683586,0.148760089,-0.039219892,-0.038981989,0.054761083,0.064453608,0.029178765,0.176774358,0.153108011,0.213045351,0.141681114,0.102526678,0.145699662,0.121787527,0.180681499,0.205487469,0.038353227,0.146093987,0.148183747,0.089573577,0.005532213
DASCMOP3_3,DASCMOP3,10,11,0.009026944,0.000346805,0.001047086,0.361566859,0.378415492,0,0.54946353,0.171952915,0.313086092,0.398519086,0.015148554,0.024161889,-0.154828555,0.297534014,0.30801654,0.197929172,0.778810335,0.424549121,0.491967088,0.536333209,0.242970154,0.370844052,0.154460863,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.568985685,37.79901408,0.429016551,521.8604361,0.070188565,0.545320253,0.439996499,0.559863445,0.000140056,0.051165966,0.219025867,0.212060437,0.310060858,0.411912618,0.969509039,1.420694603,1.88619633,0.005128241,0.351069622,20.95903361,0.539193881,0.518927369,0.160424501,0.148010535,-0.027332879,-0.026741394,0.058593742,0.067585156,0.029178765,0.176774358,0.160717732,0.221766489,0.141681114,0.114253901,0.159153497,0.133100345,0.180681499,0.200079368,0.045359105,0.158262209,0.164089913,0.099874799,0.004201681
DASCMOP3_4,DASCMOP3,10,11,0.009547152,0.000426837,0.001047086,0.435780978,0.340859142,0,0.54946353,0.171727449,0.312677616,0.398519086,0.01636687,0.02365607,-0.151640855,0.297445645,0.308686808,0.198065893,0.850516509,0.466881008,0.48400854,0.56586109,0.245970325,0.349166729,0.161940821,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.585354966,37.92128497,0.429016551,521.8604361,0.07108425,0.583231044,0.44452381,0.555311625,0.000164566,0.05125,0.219025867,0.212060437,0.310214502,0.41261687,0.969509039,1.420924052,1.889085205,0.0053079,0.351069622,20.95637255,0.536178827,0.516176989,0.159861011,0.148400893,-0.010706913,-0.010500172,0.041545249,0.109716425,0.029178765,0.176774358,0.166599694,0.223300862,0.141681114,0.119100816,0.15978975,0.118950151,0.180681499,0.218449394,0.049005379,0.160273649,0.14859649,0.101555966,0.005042017
DASCMOP3_5,DASCMOP3,10,11,0.009713886,0.000470188,0.001047086,0.48279193,0.32495534,0,0.54946353,0.172497137,0.313959075,0.398519086,0.010181845,0.029397666,-0.147796221,0.298337668,0.310260771,0.200408497,0.887278681,0.494095866,0.476406547,0.572140217,0.239960817,0.32488484,0.173290893,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.586226312,37.82707013,0.429016551,521.8604361,0.072118461,0.602571085,0.449607843,0.550238095,0.000154062,0.051418067,0.219025867,0.212060437,0.310554695,0.413176439,0.969509039,1.422895964,1.892041063,0.005426461,0.351069622,20.95315126,0.530268075,0.514281831,0.158336144,0.148121493,-0.004823995,-0.004793311,-0.00150676,0.084755164,0.029178765,0.176774358,0.152991538,0.215150463,0.141681114,0.112425129,0.15840138,0.111896945,0.180681499,0.194798855,0.064571165,0.177036288,0.150749184,0.095402358,0.004271709
DASCMOP3_6,DASCMOP3,10,11,0.005385488,0.000236761,0.001047086,0.240620028,0.434868855,0,0.54946353,0.15663748,0.284993832,0.398519086,0.071675213,0.086878476,-0.180372713,0.290816327,0.294852941,0.190192744,0.622207243,0.325168794,0.512614698,0.279043041,0.130463346,0.224241412,0.17963738,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.50527735,38.75510734,0.429016551,521.8604361,0.070703166,0.451760957,0.411151961,0.58879902,4.90E-05,0.050136555,0.219025867,0.212060437,0.284681653,0.386364379,0.969509039,1.303547652,1.768188742,0.003875545,0.351069622,20.98802521,0.595685519,0.564336533,0.192592082,0.158963902,-0.079879598,-0.07991972,-0.00056273,0.098495832,0.029178765,0.176774358,0.169306993,0.216658399,0.141681114,0.134762581,0.167331406,0.098170985,0.180681499,0.083843928,-0.007429616,0.085610833,0.140589881,0.087689511,0.002030812
DASCMOP3_7,DASCMOP3,10,11,0.007713085,0.000243431,0.001047086,0.249850797,0.432719296,0,0.54946353,0.157355134,0.286325165,0.398519086,-0.01780114,0.013658304,-0.187784654,0.290906363,0.296675337,0.188031879,0.625620319,0.330734059,0.502804147,0.31535966,0.146466393,0.250101289,0.171722935,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.526116561,38.4121743,0.429016551,521.8604361,0.075630524,0.576851729,0.435388655,0.5644993,0.000112045,0.050560224,0.219025867,0.212060437,0.303097925,0.403319143,0.969509039,1.388461525,1.846435538,0.004600892,0.351069622,20.9727591,0.568539488,0.547393228,0.178372324,0.150438079,-0.037592357,-0.037470751,0.015226888,0.020941686,0.029178765,0.176774358,0.153053109,0.215510143,0.141681114,0.103668543,0.150170662,0.101035336,0.180681499,0.094588419,0.035553102,0.148469425,0.13618441,0.084621628,0.004411765
DASCMOP3_8,DASCMOP3,10,11,0.008179939,0.000276777,0.001047086,0.291507289,0.423877471,0,0.54946353,0.156259264,0.284368652,0.398519086,-0.011547465,-0.00194932,-0.193034591,0.292988862,0.30022509,0.189515806,0.63306355,0.343951628,0.420499486,0.32791389,0.148135098,0.228688724,0.174654749,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.540863064,38.52182854,0.429016551,521.8604361,0.077603317,0.605099037,0.437615546,0.562261905,0.000122549,0.050938375,0.219025867,0.212060437,0.305133294,0.406455607,0.969509039,1.397836479,1.860981029,0.00484866,0.351069622,20.96512605,0.564568341,0.541908099,0.175833633,0.149913335,-0.026056193,-0.025600639,0.025354036,0.041105219,0.029178765,0.176774358,0.156581448,0.219581629,0.141681114,0.112508724,0.159924648,0.114898659,0.180681499,0.112293536,0.046621187,0.159690228,0.148456989,0.091819612,0.003711485
DASCMOP3_9,DASCMOP3,10,11,0.008593437,0.00035014,0.001047086,0.360668128,0.376710695,0,0.54946353,0.156245976,0.284338873,0.398519086,-0.00966773,-0.004069592,-0.190899874,0.292743764,0.300778645,0.189512472,0.733579513,0.394645009,0.465070258,0.340856349,0.15133486,0.218255945,0.183520125,124.7555689,98.76706383,459.2666667,1.303771925,4.092306255,25.15324352,21.49365125,28.81283579,7.319184541,2.381655482,2.033519061,2.729791904,0.696272843,0,2.556443225,38.65076484,0.429016551,521.8604361,0.078915653,0.643468424,0.443245798,0.55662465,0.000129552,0.051015406,0.219025867,0.212060437,0.305095667,0.407003048,0.969509039,1.397156382,1.863119493,0.004994458,0.351069622,20.96358543,0.561698531,0.539335683,0.175443274,0.14986511,-0.006858836,-0.006594955,0.008442507,0.060935857,0.029178765,0.176774358,0.164454295,0.222414447,0.141681114,0.119125904,0.161793769,0.106475081,0.180681499,0.141899935,0.050780692,0.159090448,0.136380831,0.091623383,0.004761905
DASCMOP4_10,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP4_11,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.006208899,0.85,0,0,0,0.991975647,0.984734774,0.986594541,0.979278001,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.030209267,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.330150784,0.639527605,3.366497327,0.002563287,71.75001191,0.002247156,16.97172336,0.469429272,0.530570728,0,0.048792017,0.219025867,3.186475401,41.22395352,41.3509262,14.64587143,189.5110946,190.0945695,0,0,21,91.95322928,88.44835144,28.80824591,0,-0.006920067,-0.006920067,0,-0.010553259,0.029178765,0.001466951,-0.00256196,-0.002524766,-0.002295468,-0.007034284,-0.006998893,0,0,0,-0.000522072,-0.015673472,-0.01300083,0,0
DASCMOP4_12,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012013525,0.783333333,0,0,0,0.991975647,0.984735365,0.986594567,0.979278157,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032575281,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.337253774,0.63952327,3.366494775,0.002563287,71.75001191,0.002247227,16.97216266,0.469513305,0.530486695,0,0.048802521,0.219025867,3.186475401,41.22401348,41.35098614,14.64587143,189.5113774,190.0948521,0,0,21,91.95303618,88.44822961,28.80872578,0,-0.006516809,-0.006516809,0,-0.009944802,0.029178765,0.001466951,-0.002559781,-0.002522601,-0.002295468,-0.007033071,-0.006997678,0,0,0,-0.000523304,-0.015674723,-0.01289488,0,0
DASCMOP4_13,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.008619777,0.816666667,0,0,0,0.991975647,0.984735814,0.986594852,0.979278199,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032077355,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.310723955,0.639518055,3.366496987,0.002563287,71.75001191,0.002247152,16.97218847,0.46947479,0.53052521,0,0.04879902,0.219025867,3.186475401,41.22406223,41.35103453,14.64587143,189.5116057,190.0950787,0,0,21,91.95297823,88.4481729,28.80916382,0,-0.007412965,-0.007412965,0,-0.010693355,0.029178765,0.001466951,-0.002561389,-0.002524197,-0.002295468,-0.007033779,-0.006998391,0,0,0,-0.000523274,-0.015674621,-0.012862564,0,0
DASCMOP4_14,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP4_15,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP4_1,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.006208899,0.85,0,0,0,0.991975647,0.984734774,0.986594541,0.979278001,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.030209267,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.330150784,0.639527605,3.366497327,0.002563287,71.75001191,0.002247156,16.97172336,0.469429272,0.530570728,0,0.048792017,0.219025867,3.186475401,41.22395352,41.3509262,14.64587143,189.5110946,190.0945695,0,0,21,91.95322928,88.44835144,28.80824591,0,-0.006920067,-0.006920067,0,-0.010553259,0.029178765,0.001466951,-0.00256196,-0.002524766,-0.002295468,-0.007034284,-0.006998893,0,0,0,-0.000522072,-0.015673472,-0.01300083,0,0
DASCMOP4_2,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012013525,0.783333333,0,0,0,0.991975647,0.984735365,0.986594567,0.979278157,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032575281,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.337253774,0.63952327,3.366494775,0.002563287,71.75001191,0.002247227,16.97216266,0.469513305,0.530486695,0,0.048802521,0.219025867,3.186475401,41.22401348,41.35098614,14.64587143,189.5113774,190.0948521,0,0,21,91.95303618,88.44822961,28.80872578,0,-0.006516809,-0.006516809,0,-0.009944802,0.029178765,0.001466951,-0.002559781,-0.002522601,-0.002295468,-0.007033071,-0.006997678,0,0,0,-0.000523304,-0.015674723,-0.01289488,0,0
DASCMOP4_3,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.008619777,0.816666667,0,0,0,0.991975647,0.984735814,0.986594852,0.979278199,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032077355,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.310723955,0.639518055,3.366496987,0.002563287,71.75001191,0.002247152,16.97218847,0.46947479,0.53052521,0,0.04879902,0.219025867,3.186475401,41.22406223,41.35103453,14.64587143,189.5116057,190.0950787,0,0,21,91.95297823,88.4481729,28.80916382,0,-0.007412965,-0.007412965,0,-0.010693355,0.029178765,0.001466951,-0.002561389,-0.002524197,-0.002295468,-0.007033779,-0.006998391,0,0,0,-0.000523274,-0.015674621,-0.012862564,0,0
DASCMOP4_4,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP4_5,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP4_6,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.006208899,0.85,0,0,0,0.991975647,0.984734774,0.986594541,0.979278001,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.030209267,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.330150784,0.639527605,3.366497327,0.002563287,71.75001191,0.002247156,16.97172336,0.469429272,0.530570728,0,0.048792017,0.219025867,3.186475401,41.22395352,41.3509262,14.64587143,189.5110946,190.0945695,0,0,21,91.95322928,88.44835144,28.80824591,0,-0.006920067,-0.006920067,0,-0.010553259,0.029178765,0.001466951,-0.00256196,-0.002524766,-0.002295468,-0.007034284,-0.006998893,0,0,0,-0.000522072,-0.015673472,-0.01300083,0,0
DASCMOP4_7,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012013525,0.783333333,0,0,0,0.991975647,0.984735365,0.986594567,0.979278157,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032575281,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.337253774,0.63952327,3.366494775,0.002563287,71.75001191,0.002247227,16.97216266,0.469513305,0.530486695,0,0.048802521,0.219025867,3.186475401,41.22401348,41.35098614,14.64587143,189.5113774,190.0948521,0,0,21,91.95303618,88.44822961,28.80872578,0,-0.006516809,-0.006516809,0,-0.009944802,0.029178765,0.001466951,-0.002559781,-0.002522601,-0.002295468,-0.007033071,-0.006997678,0,0,0,-0.000523304,-0.015674723,-0.01289488,0,0
DASCMOP4_8,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.008619777,0.816666667,0,0,0,0.991975647,0.984735814,0.986594852,0.979278199,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.032077355,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.310723955,0.639518055,3.366496987,0.002563287,71.75001191,0.002247152,16.97218847,0.46947479,0.53052521,0,0.04879902,0.219025867,3.186475401,41.22406223,41.35103453,14.64587143,189.5116057,190.0950787,0,0,21,91.95297823,88.4481729,28.80916382,0,-0.007412965,-0.007412965,0,-0.010693355,0.029178765,0.001466951,-0.002561389,-0.002524197,-0.002295468,-0.007033779,-0.006998391,0,0,0,-0.000523274,-0.015674621,-0.012862564,0,0
DASCMOP4_9,DASCMOP4,10,11,0,0.00010004,0.000126717,0.866666667,0.012918457,0.783333333,0,0,0,0.991975647,0.984735756,0.986594622,0.979278249,0.022895825,0.023030879,0.09443444,0,0,0,0,0,0,-0.031110683,343.6865213,167.5992342,692.7333333,0.013318213,2.055024891,2.846354827,2.842709016,2.850000638,0.007291623,0.008878447,0.00696094,0.010795954,0.003835014,3.318401404,0.639519698,3.366492982,0.002563287,71.75001191,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.186475401,41.22406838,41.35104067,14.64587143,189.5116319,190.095105,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001466951,-0.002557103,-0.002519941,-0.002295468,-0.007030822,-0.006995455,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP5_10,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0.010941002,0.833333333,0,0,0,0.997140548,0.986594622,0.987404629,0.979060473,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.031110683,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.318401404,0.639519698,3.366492982,0.003302748,101.5432399,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.181825039,41.22406838,41.35041611,14.6246387,189.5116319,190.0922562,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001548729,-0.002557103,-0.002519127,-0.002259898,-0.007030822,-0.006995157,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
DASCMOP5_11,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0.003456995,0.9,0,0,0,0.997140548,0.986594541,0.987404044,0.979060402,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.030209267,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.330150784,0.639527605,3.366497327,0.003302748,101.5432399,0.002247156,16.97172336,0.469429272,0.530570728,0,0.048792017,0.219025867,3.181825039,41.22395352,41.35030154,14.6246387,189.5110946,190.0917202,0,0,21,91.95322928,88.44835144,28.80824591,0,-0.006920067,-0.006920067,0,-0.010553259,0.029178765,0.001548729,-0.00256196,-0.00252395,-0.002259898,-0.007034284,-0.006998594,0,0,0,-0.000522072,-0.015673472,-0.01300083,0,0
DASCMOP5_12,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0.008214623,0.833333333,0,0,0,0.997140548,0.986594567,0.987404384,0.979060434,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.032575281,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.337253774,0.63952327,3.366494775,0.003302748,101.5432399,0.002247227,16.97216266,0.469513305,0.530486695,0,0.048802521,0.219025867,3.181825039,41.22401348,41.35036148,14.6246387,189.5113774,190.0920028,0,0,21,91.95303618,88.44822961,28.80872578,0,-0.006516809,-0.006516809,0,-0.009944802,0.029178765,0.001548729,-0.002559781,-0.002521788,-0.002259898,-0.007033071,-0.006997383,0,0,0,-0.000523304,-0.015674723,-0.01289488,0,0
DASCMOP5_13,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0.007646849,0.866666667,0,0,0,0.997140548,0.986594852,0.987404762,0.979060443,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.032077355,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.310723955,0.639518055,3.366496987,0.003302748,101.5432399,0.002247152,16.97218847,0.46947479,0.53052521,0,0.04879902,0.219025867,3.181825039,41.22406223,41.35040991,14.6246387,189.5116057,190.0922296,0,0,21,91.95297823,88.4481729,28.80916382,0,-0.007412965,-0.007412965,0,-0.010693355,0.029178765,0.001548729,-0.002561389,-0.002523382,-0.002259898,-0.007033779,-0.006998093,0,0,0,-0.000523274,-0.015674621,-0.012862564,0,0
DASCMOP5_14,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0,0.916666667,0,0,0,0.997140548,0.986594706,0.987404672,0.97906043,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.029943101,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.310192481,0.639519478,3.366496025,0.003302748,101.5432399,0.002247136,16.97232028,0.469572829,0.530427171,0,0.048795518,0.219025867,3.181825039,41.22405368,41.35040136,14.6246387,189.5115721,190.0921961,0,0,21,91.95295338,88.44815953,28.80895937,0,-0.005960333,-0.005960333,0,-0.012653253,0.029178765,0.001548729,-0.002557108,-0.002519129,-0.002259898,-0.007031044,-0.006995376,0,0,0,-0.00052442,-0.015676832,-0.012864426,0,0
DASCMOP5_15,DASCMOP5,10,11,0,0.00010004,0.000116713,0.916666667,0.010941002,0.833333333,0,0,0,0.997140548,0.986594622,0.987404629,0.979060473,0.022844138,0.023030879,0.096180139,0,0,0,0,0,0,-0.031110683,458.109067,225.6588489,926,0.019983168,2.04480413,2.845820035,2.843563146,2.848076923,0.004513777,0.008734398,0.007597016,0.00987178,0.002274764,3.318401404,0.639519698,3.366492982,0.003302748,101.5432399,0.002247143,16.97237496,0.469488796,0.530511204,0,0.048792017,0.219025867,3.181825039,41.22406838,41.35041611,14.6246387,189.5116319,190.0922562,0,0,21,91.95293998,88.44814621,28.80802538,0,-0.006364452,-0.006364452,0,-0.01140975,0.029178765,0.001548729,-0.002557103,-0.002519127,-0.002259898,-0.007030822,-0.006995157,0,0,0,-0.00052393,-0.015675067,-0.012893942,0,0
